comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
UgzZ5bCcxTfb5was-_F4AaABAg		@walltuhwhite	https://yt3.ggpht.com/18YI9AbaBRzWT6OA8ZyjB00a0T8KPCpl1GlAyFXY3_xph_uFZ_nZbwJ7_ZbsulGQswCXtNssCw=s48-c-k-c0x00ffffff-no-rj	"This can never get old 😭🫶🏼"	"2025-02-17T17:16:25Z"	9
UgwvUoXc_3bgaIE92Zp4AaABAg		@Lisstan-ss	https://yt3.ggpht.com/0fA_Vfp95GOZ2SbnN_xirexHRnThZh_3zjL-lUAoM0jdvMLOj91JHOEgxObakq9EMmA4DkC5Wy8=s48-c-k-c0x00ffffff-no-rj	"Oh god the versatility in her voice yesterday i tried to cover this song but its hard and wants all your voice on the rock part damn hard but she ate ❤"	"2025-02-16T04:15:15Z"	1
UgyICfndp6zpTUOcDCB4AaABAg		@genevieve7253	https://yt3.ggpht.com/ytc/AIdro_nwFAGpC4q8uxiLmxVo78_xNmovie3mad5aQ1lFfqIZyzY=s48-c-k-c0x00ffffff-no-rj	"GOOSEBUMPS EVERY SECOND"	"2025-02-11T14:09:19Z"	2
UgzvCis6VzCCmIrXO9B4AaABAg		@kittkatt032	https://yt3.ggpht.com/ytc/AIdro_mV17_63FQD-xcIHvyDWQnFXCc9dbGSzYvVaATAttFKUic=s48-c-k-c0x00ffffff-no-rj	"Beautiful Billie and her unique beautiful voice!"	"2025-02-10T04:38:21Z"	1
UgwS1b36ld0n_o7g4z94AaABAg		@jessicamartin2786	https://yt3.ggpht.com/ytc/AIdro_kZ0WwNz_bAkgSp42VnTaumHHt3ehzIwOtYAyxeM5MDflA=s48-c-k-c0x00ffffff-no-rj	"Channeling "" Chrissie Amphlett"" ??❤"	"2025-02-08T15:53:40Z"	0
UgxOMVOtHJwHcJkZyJ14AaABAg		@Papopamanponakanofficial	https://yt3.ggpht.com/CEnakDkSXv1lZL1hXHaoRmuCXJVKFlbCbYbnGjJq_eBAOsCK49RGgljN5gfBMj7lyb_QHPuVPQ=s48-c-k-c0x00ffffff-no-rj	"Absolute cinema"	"2025-02-07T13:54:00Z"	0
UgyD8mS6oMdIKx9coDJ4AaABAg		@tylerbrendon-s6t	https://yt3.ggpht.com/ytc/AIdro_nF_cs7AJgggJ0lwAzpyd_CbGjqQePFCSBZ1CLjvraGsuxQwzj90NbD0CTaiDSSqa17Vg=s48-c-k-c0x00ffffff-no-rj	"anyone here from 34 BC?"	"2025-01-29T22:59:17Z"	0
UgxLYJcuhyIL7gtg63h4AaABAg		@rtghghkfss3709	https://yt3.ggpht.com/ytc/AIdro_ktgf3psRkAgKqgtBrHqhFCpTwn8CtlBGMPzkRqQ28gVAm_OArHXAgXv_ztPUnBWg1sIA=s48-c-k-c0x00ffffff-no-rj	"❤"	"2025-01-26T17:55:05Z"	0
Ugw2LzvY0RLvedmyoQB4AaABAg		@Ririiiiiiiiiiiia	https://yt3.ggpht.com/7nEztC9HmIiRGMFWCHstgm-mhdAC2ky6kNnbO0YWWYcOb4Kk_WijuuoUp158fzegBW4ZM2XgBYg=s48-c-k-c0x00ffffff-no-rj	"Goosebumps❤❤"	"2025-01-20T17:59:13Z"	0
UgwH-H57_qFh_KKELvJ4AaABAg		@magicbits2874	https://yt3.ggpht.com/ytc/AIdro_k18TQOefWzLa5SvdJmEE0dDZLfk4am4CaTqv-UUpCP4ll3lucs6Ttsxlbnh6UOy4Y8dw=s48-c-k-c0x00ffffff-no-rj	"True star"	"2025-01-09T15:17:16Z"	0
